,id_tweet,date_tweet,tweet,sentiment,indice_confiance
770,1303303580552630273,2020-09-08 12:06:02,"RT @SamsungMobile: A moment worth revisiting: first impressions of the #GalaxyZFold2 by the very fine gentlemen of @BTS_twt @BTS_bighit
Lea",positive,0.98
771,1303303318773534720,2020-09-08 12:05:00,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
772,1303303024429867009,2020-09-08 12:03:49,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
773,1303302834163605504,2020-09-08 12:03:04,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
774,1303302774726115328,2020-09-08 12:02:50,RT @SamsungIndia: The future is now. Get ready for #GalaxyZFold2  the phone that is designed to change the shape of the future. Which feat,neutral,0.9
775,1303301910573780992,2020-09-08 11:59:24,#GalaxyZFold2 5G: ss on paljon jnnittvi ominaisuuksia ja muita hienoja yksityiskohtia! Ennakkotilaa uusin tait https://t.co/fyCL7aXgWt,neutral,0.86
776,1303301692675387394,2020-09-08 11:58:32,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
777,1303301623247069186,2020-09-08 11:58:15,@Geekytamizha_ I would go for the #GalaxyZFold2 as it is an amazing masterpiece phone and i really want to use a folding phone,positive,0.99
778,1303301343705288706,2020-09-08 11:57:09,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
779,1303301275224698883,2020-09-08 11:56:52,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
780,1303300715062927366,2020-09-08 11:54:39,"The handset wont have an external display, will be sleeker, thinner and ultimately easier to handle. https://t.co/xFlDh4x1b5",positive,0.93
781,1303300147716251648,2020-09-08 11:52:24,"Galaxy Z Fold 2 : juste pour le flex ? (premires impressions) 
#GalaxyZFold2 #SamsungFold #Samsung

Par @NowTechTV https://t.co/Chk3qnHalq",neutral,0.99
782,1303299885039411200,2020-09-08 11:51:21,I cant wait to experience the next level of flexible display! Thats got to be my favourite feature of the #GalaxyZFold2.,positive,0.99
783,1303299759323492353,2020-09-08 11:50:51,I am excited to try out the #DualPreview feature on the #GalaxyZFold2 and capture my special moments in a whole new way!,positive,0.7
784,1303299384646406145,2020-09-08 11:49:22,RT @SamsungIndia: Unfold a new era of working. Change the shape of the future with #GalaxyZFold2. Pre-order starts soon. Register now: http,neutral,0.89
785,1303299116303171584,2020-09-08 11:48:18,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
786,1303298659233067008,2020-09-08 11:46:29,"RT @samsungID: We changed the future of smartphones at Unpacked Part 2. Watch the highlights, and reserve yours at https://t.co/AUL5zOIvLA",neutral,0.93
787,1303297466926804992,2020-09-08 11:41:44,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
788,1303297312655962118,2020-09-08 11:41:08,I cant wait to experience the next level of flexible display! Thats got to be my favourite feature of the #GalaxyZFold2.,positive,0.99
789,1303297299360051201,2020-09-08 11:41:04,"RT @samsungID: We changed the future of smartphones at Unpacked Part 2. Watch the highlights, and reserve yours at https://t.co/AUL5zOIvLA",neutral,0.93
790,1303297219035045888,2020-09-08 11:40:45,RT @SamsungMobileUS: The #GalaxyZFold2 5G is the revolutionary mobile experience you've been waiting for. Pre-order yours now.,neutral,0.94
791,1303297125200138243,2020-09-08 11:40:23,RT @SamsungTurkiye: Arka kamera ile selfie ekmek artk mmkn! #SamsungEvent #GalaxyZFold2 https://t.co/vpgq7vEOwE,neutral,0.99
792,1303297092929101824,2020-09-08 11:40:15,RT @billdetwiler: My take on the @samsung Galaxy Z Fold 2: 5 features that make it a good business phone and two that are missing https://t,positive,0.96
793,1303297010850697217,2020-09-08 11:39:56,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
794,1303296596893990912,2020-09-08 11:38:17,"The 10 day count down has started, which now means sleepless nights until then. This feels a lot like Christmas  https://t.co/7uTGZZEW80",negative,0.88
795,1303296570792660992,2020-09-08 11:38:11,RT @SamsungIndia: Unfold a new era of working. Change the shape of the future with #GalaxyZFold2. Pre-order starts soon. Register now: http,neutral,0.89
796,1303296470137806848,2020-09-08 11:37:47,RT @SamsungIndia: Unfold a new era of working. Change the shape of the future with #GalaxyZFold2. Pre-order starts soon. Register now: http,neutral,0.89
797,1303296434616152066,2020-09-08 11:37:38,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
798,1303296380413255680,2020-09-08 11:37:25,RT @SamsungIndia: Unfold a new era of working. Change the shape of the future with #GalaxyZFold2. Pre-order starts soon. Register now: http,neutral,0.89
799,1303296123289743362,2020-09-08 11:36:24,RT @SamsungIndia: Unfold a new era of working. Change the shape of the future with #GalaxyZFold2. Pre-order starts soon. Register now: http,neutral,0.89
800,1303295964980023297,2020-09-08 11:35:46,RT @SamsungIndia: Unfold a new era of working. Change the shape of the future with #GalaxyZFold2. Pre-order starts soon. Register now: http,neutral,0.89
801,1303295713984557056,2020-09-08 11:34:46,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
802,1303295298106605571,2020-09-08 11:33:07,"I love the state-of-the-art #HideawayHinge mechanism on the #GalaxyZFold2, that is designed to smooth out every fold and unfold.",positive,0.99
803,1303295230611914769,2020-09-08 11:32:51,RT @SamsungIndia: Unfold a new era of working. Change the shape of the future with #GalaxyZFold2. Pre-order starts soon. Register now: http,neutral,0.89
804,1303295185594363910,2020-09-08 11:32:40,RT @SamsungIndia: Unfold a new era of working. Change the shape of the future with #GalaxyZFold2. Pre-order starts soon. Register now: http,neutral,0.89
805,1303294918803120129,2020-09-08 11:31:37,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
806,1303294790620987392,2020-09-08 11:31:06,RT @SamsungIndia: Unfold a new era of working. Change the shape of the future with #GalaxyZFold2. Pre-order starts soon. Register now: http,neutral,0.89
807,1303294698555990016,2020-09-08 11:30:44,RT @SamsungIndia: Unfold a new era of working. Change the shape of the future with #GalaxyZFold2. Pre-order starts soon. Register now: http,neutral,0.89
808,1303294622681059328,2020-09-08 11:30:26,RT @SamsungIndia: Unfold a new era of working. Change the shape of the future with #GalaxyZFold2. Pre-order starts soon. Register now: http,neutral,0.89
809,1303294617660530689,2020-09-08 11:30:25,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
810,1303294571242192896,2020-09-08 11:30:14,Unfold a new era of working. Change the shape of the future with #GalaxyZFold2. Pre-order starts soon. Register now https://t.co/eV550aSeqy,positive,0.51
811,1303294365922541568,2020-09-08 11:29:25,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
812,1303294227061768192,2020-09-08 11:28:52,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
813,1303294126465511425,2020-09-08 11:28:28,"RT @SamsungMobile: A moment worth revisiting: first impressions of the #GalaxyZFold2 by the very fine gentlemen of @BTS_twt @BTS_bighit
Lea",positive,0.98
814,1303294034064977920,2020-09-08 11:28:06,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
815,1303293770163605504,2020-09-08 11:27:03,"RT @SamsungMobile: Ramp up your selfies by taking it to the rear camera. #GalaxyZFold2

Learn more: https://t.co/kEWMF1PwXC https://t.co/WD",neutral,0.98
816,1303293729013297153,2020-09-08 11:26:53,"RT @SamsungMobile: Keeps up with your multitasking so you keep ahead. #GalaxyZFold2

Learn more: https://t.co/Ot5IAlEJud https://t.co/KnMH0",neutral,0.88
817,1303293709664940032,2020-09-08 11:26:49,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
818,1303293445168013313,2020-09-08 11:25:46,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
819,1303293433197588480,2020-09-08 11:25:43,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
820,1303293402931290113,2020-09-08 11:25:35,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
821,1303293393884164096,2020-09-08 11:25:33,I cant wait to experience the next level of flexible display! Thats got to be my favourite feature of the #GalaxyZFold2.,positive,0.99
822,1303293150341992449,2020-09-08 11:24:35,"RT @SamsungMobile: A moment worth revisiting: first impressions of the #GalaxyZFold2 by the very fine gentlemen of @BTS_twt @BTS_bighit
Lea",positive,0.98
823,1303292682664652802,2020-09-08 11:22:44,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
824,1303292679938174977,2020-09-08 11:22:43,RT @SamsungIndia: The future is now. Get ready for #GalaxyZFold2  the phone that is designed to change the shape of the future. Which feat,neutral,0.9
825,1303292233446125568,2020-09-08 11:20:57,"RT @samsungID: We changed the future of smartphones at Unpacked Part 2. Watch the highlights, and reserve yours at https://t.co/AUL5zOIvLA",neutral,0.93
826,1303292206338301958,2020-09-08 11:20:50,I cant wait to experience the next level of flexible display! Thats got to be my favourite feature of the #GalaxyZFold2. It's is so bold,positive,0.97
827,1303291817786392577,2020-09-08 11:19:18,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
828,1303291816293343232,2020-09-08 11:19:17,I am excited to try out the #DualPreview feature on the #GalaxyZFold2 and capture my special moments in a whole new way!,positive,0.7
829,1303291368098340865,2020-09-08 11:17:30,I am excited to try out the #DualPreview feature on the #GalaxyZFold2 and capture my special moments in a whole new way!,positive,0.7
830,1303291334548058112,2020-09-08 11:17:22,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
831,1303291212984614912,2020-09-08 11:16:53,Le #GalaxyZFold2 pour quoi faire ? Les interrogations pertinentes de @jeromekeinborg  (avec du @BrandonLKS dedans https://t.co/M2TUDiMDBG,positive,0.56
832,1303291132927975426,2020-09-08 11:16:34,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
833,1303290941051006980,2020-09-08 11:15:48,"I love the state-of-the-art #HideawayHinge mechanism on the #GalaxyZFold2, that is designed to smooth out every fol https://t.co/iHLuk3xC0J",positive,0.99
834,1303290776768585728,2020-09-08 11:15:09,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
835,1303290661714587656,2020-09-08 11:14:42,RT @SamsungIndia: The future is now. Get ready for #GalaxyZFold2  the phone that is designed to change the shape of the future. Which feat,neutral,0.9
836,1303290513504624641,2020-09-08 11:14:07,"I love the state-of-the-art #HideawayHinge mechanism on the #GalaxyZFold2, that is designed to smooth out every fold and unfold.",positive,0.99
837,1303290503840948225,2020-09-08 11:14:04,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
838,1303290484303953920,2020-09-08 11:14:00,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
839,1303290226941374466,2020-09-08 11:12:58,"RT @samsungID: We changed the future of smartphones at Unpacked Part 2. Watch the highlights, and reserve yours at https://t.co/AUL5zOIvLA",neutral,0.93
840,1303289585296908288,2020-09-08 11:10:25,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
841,1303289189639901184,2020-09-08 11:08:51,"I love the state-of-the-art #HideawayHinge mechanism on the #GalaxyZFold2, that is designed to smooth out every fold and unfold.",positive,0.99
842,1303289142923550722,2020-09-08 11:08:40,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
843,1303288795001810944,2020-09-08 11:07:17,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
844,1303288425836019712,2020-09-08 11:05:49,"RT @telektlist: 820 #Pixel4a #GalaxyNote20 #GalaxyZFold2
https://t.co/CUQZ98qKs0",neutral,1.0
845,1303288405082558464,2020-09-08 11:05:44,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
846,1303288341194924032,2020-09-08 11:05:29,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
847,1303288111040925696,2020-09-08 11:04:34,I cant wait to experience the next level of flexible display! Thats got to be my favourite feature of the #GalaxyZFold2.,positive,0.99
848,1303288064236638212,2020-09-08 11:04:23,"RT @samsungID: We changed the future of smartphones at Unpacked Part 2. Watch the highlights, and reserve yours at https://t.co/AUL5zOIvLA",neutral,0.93
849,1303287996804857858,2020-09-08 11:04:07,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
850,1303287983819206656,2020-09-08 11:04:03,I cant wait to experience the next level of flexible display! Thats got to be my favourite feature of the #GalaxyZFold2.,positive,0.99
851,1303287917155057664,2020-09-08 11:03:48,"RT @SamsungMobile: A moment worth revisiting: first impressions of the #GalaxyZFold2 by the very fine gentlemen of @BTS_twt @BTS_bighit
Lea",positive,0.98
852,1303287621615890434,2020-09-08 11:02:37,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
853,1303287561939488768,2020-09-08 11:02:23,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
854,1303287545149575169,2020-09-08 11:02:19,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
855,1303287526744944642,2020-09-08 11:02:14,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
856,1303287493224136704,2020-09-08 11:02:06,"RT @samsungID: We changed the future of smartphones at Unpacked Part 2. Watch the highlights, and reserve yours at https://t.co/AUL5zOIvLA",neutral,0.93
857,1303287297471901704,2020-09-08 11:01:20,RT @SamsungTurkiye: Arka kamera ile selfie ekmek artk mmkn! #SamsungEvent #GalaxyZFold2 https://t.co/vpgq7vEOwE,neutral,0.99
858,1303287271026618369,2020-09-08 11:01:13,"RT @SamsungMobile: A moment worth revisiting: first impressions of the #GalaxyZFold2 by the very fine gentlemen of @BTS_twt @BTS_bighit
Lea",positive,0.98
859,1303287261220356096,2020-09-08 11:01:11,"RT @samsungID: We changed the future of smartphones at Unpacked Part 2. Watch the highlights, and reserve yours at https://t.co/AUL5zOIvLA",neutral,0.93
860,1303287060137152515,2020-09-08 11:00:23,"We changed the future of smartphones at Unpacked Part 2. Watch the highlights, and reserve yours at https://t.co/KDIo32Ihlh",neutral,0.97
861,1303286976196403201,2020-09-08 11:00:03,"820 #Pixel4a #GalaxyNote20 #GalaxyZFold2
https://t.co/CUQZ98qKs0",neutral,1.0
862,1303286902380847104,2020-09-08 10:59:46,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
863,1303286459122642948,2020-09-08 10:58:00,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
864,1303286380080951298,2020-09-08 10:57:41,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
865,1303286170072145920,2020-09-08 10:56:51,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
866,1303285909564141568,2020-09-08 10:55:49,RT @SamsungTurkiye: Otomatik kadraj ile grnt deise de odanz deimesin! #SamsungEvent #GalaxyZFold2 https://t.co/9itgFNpuL6,positive,0.49
867,1303285697755799553,2020-09-08 10:54:58,RT @Samsung: #BTS shares their first impressions on the new #GalaxyZFold2 https://t.co/lmlvXgHZ8G https://t.co/9SQOYUWhZz,neutral,1.0
868,1303284809586733062,2020-09-08 10:51:27,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
869,1303284061742362625,2020-09-08 10:48:28,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
870,1303283659571490816,2020-09-08 10:46:52,"I love the state-of-the-art #HideawayHinge mechanism on the #GalaxyZFold2, that is designed to smooth out every fold and unfold.",positive,0.99
871,1303283473512312832,2020-09-08 10:46:08,"#GalaxyZFold2 5G kommer med mange spndende funktioner samt fede detaljer! 
Forudbestil vores seneste mobiltelefon https://t.co/bBOyvo6E8m",neutral,0.95
872,1303283420433444864,2020-09-08 10:45:55,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
873,1303282776565665796,2020-09-08 10:43:22,RT @SamsungIndia: The future is now. Get ready for #GalaxyZFold2  the phone that is designed to change the shape of the future. Which feat,neutral,0.9
874,1303282615034675200,2020-09-08 10:42:43,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
875,1303281964556922880,2020-09-08 10:40:08,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
876,1303281856058552320,2020-09-08 10:39:42,I am excited to try out the #DualPreview feature on the #GalaxyZFold2 and capture my special moments in a whole new way!,positive,0.7
877,1303281405963665408,2020-09-08 10:37:55,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
878,1303281005298679808,2020-09-08 10:36:20,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
879,1303280979524505600,2020-09-08 10:36:13,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
880,1303280882602487809,2020-09-08 10:35:50,"RT @SamsungMobile: A moment worth revisiting: first impressions of the #GalaxyZFold2 by the very fine gentlemen of @BTS_twt @BTS_bighit
Lea",positive,0.98
881,1303280881256165377,2020-09-08 10:35:50,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
882,1303280530247409664,2020-09-08 10:34:26,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
883,1303280467504803840,2020-09-08 10:34:11,"RT @SamsungMobile: A moment worth revisiting: first impressions of the #GalaxyZFold2 by the very fine gentlemen of @BTS_twt @BTS_bighit
Lea",positive,0.98
884,1303280319517220864,2020-09-08 10:33:36,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
885,1303280140638711808,2020-09-08 10:32:53,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
886,1303280005875527680,2020-09-08 10:32:21,"RT @SamsungMobile: A moment worth revisiting: first impressions of the #GalaxyZFold2 by the very fine gentlemen of @BTS_twt @BTS_bighit
Lea",positive,0.98
887,1303279793505329154,2020-09-08 10:31:31,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
888,1303279705584357376,2020-09-08 10:31:10,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
889,1303279693173456904,2020-09-08 10:31:07,"I love the state-of-the-art #HideawayHinge mechanism on the #GalaxyZFold2, that is designed to smooth out every fold and unfold.",positive,0.99
890,1303279677570777088,2020-09-08 10:31:03,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
891,1303279568992731137,2020-09-08 10:30:37,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
892,1303279089038450688,2020-09-08 10:28:43,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
893,1303279088212221952,2020-09-08 10:28:43,I cant wait to experience the next level of flexible display! Thats got to be my favourite feature of the #GalaxyZFold2.,positive,0.99
894,1303278469216755713,2020-09-08 10:26:15,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
895,1303278008849973248,2020-09-08 10:24:25,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
896,1303277660643028993,2020-09-08 10:23:02,I am excited to try out the #DualPreview feature on the #GalaxyZFold2 and capture my special moments in a whole new way!,positive,0.7
897,1303277547543617549,2020-09-08 10:22:35,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
898,1303276997003505664,2020-09-08 10:20:24,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
899,1303276773229187072,2020-09-08 10:19:31,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
900,1303275846644322306,2020-09-08 10:15:50,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
901,1303275754763898881,2020-09-08 10:15:28,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
902,1303275610345668608,2020-09-08 10:14:53,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
903,1303275583506276352,2020-09-08 10:14:47,"I love the state-of-the-art #HideawayHinge mechanism on the #GalaxyZFold2, that is designed to smooth out every fold and unfold.",positive,0.99
904,1303274704417980417,2020-09-08 10:11:17,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
905,1303274406450401282,2020-09-08 10:10:06,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
906,1303274323889643522,2020-09-08 10:09:47,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
907,1303274312632156161,2020-09-08 10:09:44,"RT @iamprasadtech: The #GalaxyZFold2 is coming tonight, You Can Watch the Unpacked event tonight @ 7.30pm here https://t.co/EQ8gw5ZDjv #Sam",neutral,0.99
908,1303274283368501248,2020-09-08 10:09:37,I am excited to try out the #DualPreview feature on the #GalaxyZFold2 and capture my special moments in a whole new way!,positive,0.7
909,1303274131740188673,2020-09-08 10:09:01,"RT @SamsungMobile: A moment worth revisiting: first impressions of the #GalaxyZFold2 by the very fine gentlemen of @BTS_twt @BTS_bighit
Lea",positive,0.98
910,1303273702209933312,2020-09-08 10:07:18,I cant wait to experience the next level of flexible display! Thats got to be my favourite feature of the #GalaxyZFold2.,positive,0.99
911,1303273661902716929,2020-09-08 10:07:09,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
912,1303273635541471233,2020-09-08 10:07:03,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
913,1303273391625920518,2020-09-08 10:06:04,"RT @SamsungMobile: A moment worth revisiting: first impressions of the #GalaxyZFold2 by the very fine gentlemen of @BTS_twt @BTS_bighit
Lea",positive,0.98
914,1303273320918458369,2020-09-08 10:05:48,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
915,1303273120078483458,2020-09-08 10:05:00,Takie testy lubi  @SamsungPolska #GalaxyZFold2  Wicej ju wkrtce na @PurePC_ https://t.co/pk2EQxh8X0,neutral,0.95
916,1303272689688129536,2020-09-08 10:03:17,"Soon to Fold all over again.

#GalaxyZFold2 #Samsung #TechNews #STG #ShanetheGamer

https://t.co/eT70uurcp8",neutral,0.94
917,1303272532632461312,2020-09-08 10:02:40,"RT @SamsungMobile: A moment worth revisiting: first impressions of the #GalaxyZFold2 by the very fine gentlemen of @BTS_twt @BTS_bighit
Lea",positive,0.98
918,1303272082235682816,2020-09-08 10:00:52,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
919,1303271889356365824,2020-09-08 10:00:06,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
920,1303271629556916225,2020-09-08 09:59:04,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
921,1303271480273367040,2020-09-08 09:58:29,I cant wait to experience the next level of flexible display! Thats got to be my favourite feature of the #GalaxyZFold2. Wow,positive,0.99
922,1303271117218480131,2020-09-08 09:57:02,"I love the state-of-the-art #HideawayHinge mechanism on the #GalaxyZFold2, that is designed to smooth out every fold and unfold.",positive,0.99
